url,title,description,published_date
https://samakal.com/whole-country/article/304027/%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%A7-%E0%A6%97%E0%A6%BE%E0%A6%9B%E0%A7%87-%E0%A6%9B%E0%A7%87%E0%A7%9F%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%AE%E0%A6%BF,নিষিদ্ধ গাছে ছেয়ে যাচ্ছে বনের জমি,"পরিবেশ ও জীববৈচিত্র্য রক্ষায় ইউক্যালিপটাস ও আকাশমনি গাছের চারা রোপণ ও বিক্রি নিষিদ্ধ করেছে সরকার। গত ১৫ মে পরিবেশ, বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়ের বন-১ অধিশাখা থেকে প্রজ্ঞাপন",2025-07-06
https://samakal.com/whole-country/article/304011/%E0%A6%AB%E0%A6%B8%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87-%E0%A6%AA%E0%A7%81%E0%A7%9C%E0%A6%9B%E0%A7%87-%E0%A6%95%E0%A7%83%E0%A6%B7%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%AA%E0%A7%8D%E0%A6%A8,ফসলের সঙ্গে পুড়ছে কৃষকের স্বপ্ন,"হবিগঞ্জে লাইসেন্স ছাড়াই গড়ে উঠেছে অসংখ্য ইটভাটা। এগুলোর চারপাশে সবুজে ঘেরা ফসলি জমি, নদীর পার ও স্কুল-কলেজ। ইটভাটার ধোঁয়ায় ফসল, ফলের বাগান, গাছপালা ক্ষতিগ্রস্ত হচ্ছে। দূষিত",2025-07-06
https://samakal.com/whole-country/article/304045/%E0%A6%B8%E0%A6%BF%E0%A6%AD%E0%A6%BE%E0%A6%B8%E0%A7%81%E2%80%99%E0%A6%B0-%E0%A7%A7%E0%A7%AF-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A7%80%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A6%B9%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A7%81%E2%80%99%E0%A6%9C%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%AC%E0%A6%BE%E0%A6%A4%E0%A6%BF%E0%A6%B2,"সিভাসু’র ১৯ শিক্ষার্থীকে বহিষ্কার, দু’জনের ছাত্রত্ব বাতিল",শিক্ষার্থীদেরকে শারীরিক ও মানসিকভাবে লাঞ্ছিত এবং র‍্যাগিংয়ের অপরাধে চট্টগ্রাম ভেটেরিনারি ও এনিম্যাল সাইন্সেস বিশ্ববিদ্যালয়ের (সিভাসু) ১৯ জন শিক্ষার্থীকে আর্থিক জরিমানাসহ বিভিন্ন মেয়াদে বহিষ্কার করা হয়েছে। একই সঙ্গে দু’জনের ছাত্রত্ব বাতিল করেছে বিশ্ববিদ্যালয় কর্তৃপক্ষ।,2025-07-06
https://samakal.com/whole-country/article/304010/%E0%A6%B8%E0%A7%87%E0%A6%AC%E0%A6%BE%E0%A7%9F-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%AD%E0%A7%8B%E0%A6%97-%E0%A7%AC-%E0%A6%AE%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%93-%E0%A6%B9%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0-%E0%A6%B9%E0%A7%9F%E0%A6%A8%E0%A6%BF-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%AD%E0%A6%AC%E0%A6%A8,"সেবায় দুর্ভোগ, ৬ মাসেও হস্তান্তর হয়নি নতুন ভবন",৯ তলাবিশিষ্ট সুবিশাল ভবন নির্মাণের ছয় মাস পেরিয়েছে। এখনও স্থাপন করা হয়নি একটি লিফটও। যে কারণে ভবনটি হস্তান্তর করেনি গণপূর্ত বিভাগ। ফলে চালু করা যায়নি পিরোজপুর ২৫০ শয্যাবিশিষ্ট,2025-07-06
https://samakal.com/whole-country/article/304009/%E0%A6%9F%E0%A7%87%E0%A6%95%E0%A6%A8%E0%A6%BE%E0%A6%AB%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A7%9C%E0%A7%87-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A7%E0%A6%B2%E0%A6%BE%E0%A6%96-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8-%E0%A6%9D%E0%A7%81%E0%A6%81%E0%A6%95%E0%A6%BF%E0%A6%A4%E0%A7%87,টেকনাফের পাহাড়ে অর্ধলাখ মানুষের জীবন ঝুঁকিতে,তিন-চার দিন ধরে টানা বর্ষণ চলছে কক্সবাজারের টেকনাফে। এতে দেখা দিয়েছে পাহাড় ধসের শঙ্কা। প্রাণহানি এড়াতে গতকাল শনিবার পাহাড়ি বসতি থেকে সরে যাওয়ার জন্য মাইকিং শুরু করেছে সিপিপির,2025-07-06
https://samakal.com/whole-country/article/304008/%E0%A6%95%E0%A6%A5%E0%A6%BE-%E0%A6%AC%E0%A6%B2%E0%A6%9B%E0%A7%87-%E0%A6%AE%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%A6-%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A7%8B%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BF-%E0%A6%B8%E0%A7%81%E0%A6%B8%E0%A7%8D%E0%A6%A5-%E0%A6%B9%E0%A6%A4%E0%A7%87-%E0%A6%B8%E0%A6%AE%E0%A7%9F-%E0%A6%B2%E0%A6%BE%E0%A6%97%E0%A6%AC%E0%A7%87,"কথা বলছে মুরাদ, পুরোপুরি সুস্থ হতে সময় লাগবে",জুলাই মাসে ছাত্র-জনতার অভ্যুত্থান চলাকালে ঢাকায় গুলিবিদ্ধ হন পাবনার ঈশ্বরদী উপজেলার মুরাদ। তাঁকে সুস্থ করে তুলতে প্রাণপন চেষ্টা চালিয়ে যাচ্ছেন ব্যাংককের ভেজথানি হাসপাতালের চিকিৎসকরা।,2025-07-06
https://samakal.com/whole-country/article/304006/%E0%A6%B9%E0%A6%BE%E0%A6%93%E0%A6%B0-%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A7%9F-%E0%A7%A7%E0%A7%A7-%E0%A6%A6%E0%A6%AB%E0%A6%BE-%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AC%E0%A6%BF,হাওর রক্ষায় ১১ দফা বাস্তবায়নের দাবি,হাওর রক্ষা আন্দোলন মৌলভীবাজার জেলা কমিটির উদ্যোগে ১১ দফা বাস্তবায়নের দাবিতে শনিবার দুপুরে শহরের চৌমোহনা চত্বরে মানববন্ধনের আয়োজন করা হয়। বিকেল ৪টার দিকে স্থানীয় পৌরসভা,2025-07-06
https://samakal.com/whole-country/article/303996/%E0%A6%B0%E0%A6%82%E0%A6%AA%E0%A7%81%E0%A6%B0-%E0%A6%AE%E0%A7%87%E0%A6%A1%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B2%E0%A7%87-%E0%A6%9F%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%9B%E0%A6%BE%E0%A7%9C%E0%A6%BE-%E0%A6%A8%E0%A7%9C%E0%A7%87-%E0%A6%A8%E0%A6%BE-%E0%A6%95%E0%A7%87%E0%A6%89-%E0%A6%85%E0%A6%A4%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%A0-%E0%A6%B0%E0%A7%8B%E0%A6%97%E0%A7%80,"রংপুর মেডিকেলে টাকা ছাড়া নড়ে না কেউ, অতিষ্ঠ রোগী",হৃদরোগে আক্রান্ত সংকটাপন্ন বাবাকে রংপুর মেডিকেল কলেজ হাসপাতালে নিয়ে এসেছেন গোলাম রাব্বানী। জরুরি বিভাগের সামনে এসে তাড়াহুড়া করে ভর্তির টিকিট কাটলেন। কাছেই দাঁড়িয়ে অন্তত পাঁচ,2025-07-06
https://samakal.com/whole-country/article/303995/%E0%A6%A8%E0%A7%8C%E0%A6%AC%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%80%E0%A6%B0-%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%95%E0%A6%BE%E0%A6%B2-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%8F%E0%A6%A8%E0%A6%B8%E0%A6%BF%E0%A6%9F%E0%A6%BF-%E0%A6%9A%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%AC%E0%A7%87-%E0%A6%A1%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%A1%E0%A6%95,সাইফ পাওয়ারের সঙ্গে চুক্তি শেষ  / নৌবাহিনীর তত্ত্বাবধানে কাল থেকে এনসিটি চালাবে ড্রাইডক,চুক্তি শেষ হওয়ায় ১৭ বছর পর চট্টগ্রাম বন্দরের নিউমুরিং কনটেইনার টার্মিনাল (এনসিটি) আজ ছেড়ে যাচ্ছে সাইফ পাওয়ার টেক। আগামীকাল সোমবার থেকে টার্মিনাল পরিচালনা করবে নৌবাহিনী। তবে আইনি বাধ্যবাধকতা থাকায় সরাসরি নৌবাহিনীকে না দিয়ে তাদের নিয়ন্ত্রণাধীন প্রতিষ্ঠান ড্রাইডকের সঙ্গে এনসিটি পরিচালনার চুক্তি করার সিদ্ধান্ত নিয়েছে বন্দর কর্তৃপক্ষ।,2025-07-06
https://samakal.com/whole-country/article/303990/%E0%A6%AC%E0%A6%BF%E0%A6%8F%E0%A6%A8%E0%A6%AA%E0%A6%BF-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8-%E0%A6%95%E0%A6%B0%E0%A6%A4%E0%A7%87-%E0%A6%9A%E0%A6%BE%E0%A6%A8-%E0%A6%89%E0%A6%AA%E0%A6%A6%E0%A7%87%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BE-%E0%A6%B8%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%93%E0%A7%9F%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%AD%E0%A6%BE%E0%A6%87,বিএনপি থেকে নির্বাচন করতে চান উপদেষ্টা সাখাওয়াতের ভাই,নৌপরিবহন মন্ত্রণালয়ের উপদেষ্টা ব্রিগেডিয়ার (অব.) সাখাওয়াত হোসেনের ভাই হেমায়েত হোসেন সোহরাব সংসদ নির্বাচনে প্রার্থী হতে আগ্রহের কথা জানিয়েছেন।,2025-07-06
